Date,Price,Open,High,Low,Volume
2010/11/26,1189.400024,1194.160034,1194.160034,1186.930054,1613820000
2010/11/29,1187.76001,1189.079956,1190.339966,1173.640015,3673450000
2010/11/30,1180.550049,1182.959961,1187.400024,1174.140015,4284700000
2010/12/1,1206.069946,1186.599976,1207.609985,1186.599976,4548110000
2010/12/2,1221.530029,1206.810059,1221.890015,1206.810059,4970800000
2010/12/3,1224.709961,1219.930054,1225.569946,1216.819946,3735780000
2010/12/6,1223.119995,1223.869995,1225.800049,1220.670044,3527370000
2010/12/7,1223.75,1227.25,1235.050049,1223.25,6970630000
2010/12/8,1228.280029,1225.02002,1228.930054,1219.5,4607590000
2010/12/9,1233,1230.140015,1234.709961,1226.849976,4522510000
2010/12/10,1240.400024,1233.849976,1240.400024,1232.579956,4547310000
2010/12/13,1240.459961,1242.52002,1246.72998,1240.339966,4361240000
2010/12/14,1241.589966,1241.839966,1246.589966,1238.170044,4132350000
2010/12/15,1235.22998,1241.579956,1244.25,1234.01001,4407340000
2010/12/16,1242.869995,1236.339966,1243.75,1232.849976,4736820000
2010/12/17,1243.910034,1243.630005,1245.810059,1239.869995,4632470000
2010/12/20,1247.079956,1245.76001,1250.199951,1241.51001,3548140000
2010/12/21,1254.599976,1249.430054,1255.819946,1249.430054,3479670000
2010/12/22,1258.839966,1254.939941,1259.390015,1254.939941,1285590000
2010/12/23,1256.77002,1257.530029,1258.589966,1254.050049,2515020000
2010/12/27,1257.540039,1254.660034,1258.430054,1251.47998,1992470000
2010/12/28,1258.51001,1259.099976,1259.900024,1256.219971,2478450000
2010/12/29,1259.780029,1258.780029,1262.599976,1258.780029,2214380000
2010/12/30,1257.880005,1259.439941,1261.089966,1256.319946,1970720000
2010/12/31,1257.640015,1256.76001,1259.339966,1254.189941,1799770000
2011/1/3,1271.869995,1257.619995,1276.170044,1257.619995,4286670000
2011/1/4,1270.199951,1272.949951,1274.119995,1262.660034,4796420000
2011/1/5,1276.560059,1268.780029,1277.630005,1265.359985,4764920000
2011/1/6,1273.849976,1276.290039,1278.170044,1270.430054,4844100000
2011/1/7,1271.5,1274.410034,1276.829956,1261.699951,4963110000
2011/1/10,1269.75,1270.839966,1271.52002,1262.180054,4036450000
2011/1/11,1274.47998,1272.579956,1277.25,1269.619995,4050750000
2011/1/12,1285.959961,1275.650024,1286.869995,1275.650024,4226940000
2011/1/13,1283.76001,1285.780029,1286.699951,1280.469971,4310840000
2011/1/14,1293.23999,1282.900024,1293.23999,1281.23999,4661590000
2011/1/18,1295.02002,1293.219971,1296.060059,1290.160034,5284990000
2011/1/19,1281.920044,1294.52002,1294.599976,1278.920044,4743710000
2011/1/20,1280.26001,1280.849976,1283.349976,1271.26001,4935320000
2011/1/21,1283.349976,1283.630005,1291.209961,1282.069946,4935320000
2011/1/24,1290.839966,1283.290039,1291.930054,1282.469971,3902470000
2011/1/25,1291.180054,1288.170044,1291.26001,1281.069946,4595380000
2011/1/26,1296.630005,1291.969971,1299.73999,1291.969971,4730980000
2011/1/27,1299.540039,1297.51001,1301.290039,1294.410034,4309190000
2011/1/28,1276.339966,1299.630005,1302.670044,1275.099976,5618630000
2011/1/31,1286.119995,1276.5,1287.170044,1276.5,4167160000
2011/2/1,1307.589966,1289.140015,1308.859985,1289.140015,5164500000
2011/2/2,1304.030029,1305.910034,1307.609985,1302.619995,4098260000
2011/2/3,1307.099976,1302.77002,1308.599976,1294.829956,4370990000
2011/2/4,1310.869995,1307.01001,1311,1301.670044,3925950000
2011/2/7,1319.050049,1311.849976,1322.849976,1311.849976,3902270000
2011/2/8,1324.569946,1318.76001,1324.869995,1316.030029,3881530000
2011/2/9,1320.880005,1322.47998,1324.540039,1314.890015,3922240000
2011/2/10,1321.869995,1318.130005,1322.780029,1311.73999,4184610000
2011/2/11,1329.150024,1318.660034,1330.790039,1316.079956,4219300000
2011/2/14,1332.319946,1328.72998,1332.959961,1326.900024,3567040000
2011/2/15,1328.01001,1330.430054,1330.430054,1324.609985,3926860000
2011/2/16,1336.319946,1329.51001,1337.609985,1329.51001,1966450000
2011/2/17,1340.430054,1334.369995,1341.5,1331,1966450000
2011/2/18,1343.01001,1340.380005,1344.069946,1338.119995,1162310000
2011/2/22,1315.439941,1338.910034,1338.910034,1312.329956,1322780000
2011/2/23,1307.400024,1315.439941,1317.910034,1299.550049,1330340000
2011/2/24,1306.099976,1307.089966,1310.910034,1294.26001,1222900000
2011/2/25,1319.880005,1307.339966,1320.609985,1307.339966,3836030000
2011/2/28,1327.219971,1321.609985,1329.380005,1320.550049,1252850000
2011/3/1,1306.329956,1328.640015,1332.089966,1306.140015,1180420000
2011/3/2,1308.439941,1305.469971,1314.189941,1302.579956,1025000000
2011/3/3,1330.969971,1312.369995,1332.280029,1312.369995,4340470000
2011/3/4,1321.150024,1330.72998,1331.079956,1312.589966,4223740000
2011/3/7,1310.130005,1322.719971,1327.680054,1303.98999,3964730000
2011/3/8,1321.819946,1311.050049,1325.73999,1306.859985,4531420000
2011/3/9,1320.02002,1319.920044,1323.209961,1312.27002,3709520000
2011/3/10,1295.109985,1315.719971,1315.719971,1294.209961,4723020000
2011/3/11,1304.280029,1293.430054,1308.349976,1291.98999,3740400000
2011/3/14,1296.390015,1301.189941,1301.189941,1286.369995,4050370000
2011/3/15,1281.869995,1288.459961,1288.459961,1261.119995,5201400000
2011/3/16,1256.880005,1279.459961,1280.910034,1249.050049,5833000000
2011/3/17,1273.719971,1261.609985,1278.880005,1261.609985,4134950000
2011/3/18,1279.209961,1276.709961,1288.880005,1276.180054,4685500000
2011/3/21,1298.380005,1281.650024,1300.579956,1281.650024,4223730000
2011/3/22,1293.77002,1298.290039,1299.349976,1292.699951,3576550000
2011/3/23,1297.540039,1292.189941,1300.51001,1284.050049,3842350000
2011/3/24,1309.660034,1300.609985,1311.339966,1297.73999,4223740000
2011/3/25,1313.800049,1311.800049,1319.180054,1310.150024,4223740000
2011/3/28,1310.189941,1315.449951,1319.73999,1310.189941,3215170000
2011/3/29,1319.439941,1309.369995,1319.449951,1305.26001,3482580000
2011/3/30,1328.26001,1321.890015,1331.73999,1321.890015,3809570000
2011/3/31,1325.829956,1327.439941,1329.77002,1325.030029,3566270000
2011/4/1,1332.410034,1329.47998,1337.849976,1328.890015,4223740000
2011/4/4,1332.869995,1333.560059,1336.73999,1329.099976,4223740000
2011/4/5,1332.630005,1332.030029,1338.209961,1330.030029,3852280000
2011/4/6,1335.540039,1335.939941,1339.380005,1331.089966,4223740000
2011/4/7,1333.51001,1334.819946,1338.800049,1326.560059,4005600000
2011/4/8,1328.170044,1336.160034,1339.459961,1322.939941,3582810000
2011/4/11,1324.459961,1329.01001,1333.77002,1321.060059,3478970000
2011/4/12,1314.160034,1321.959961,1321.959961,1309.51001,4275490000
2011/4/13,1314.410034,1314.030029,1321.349976,1309.189941,3850860000
2011/4/14,1314.52002,1311.130005,1316.790039,1302.420044,3872630000
2011/4/15,1319.680054,1314.540039,1322.880005,1313.680054,4223740000
2011/4/18,1305.140015,1313.349976,1313.349976,1294.699951,4223740000
2011/4/19,1312.619995,1305.98999,1312.699951,1303.969971,3886300000
2011/4/20,1330.359985,1319.119995,1332.660034,1319.119995,4236280000
2011/4/21,1337.380005,1333.22998,1337.48999,1332.829956,3587240000
2011/4/25,1335.25,1337.140015,1337.550049,1331.469971,2142130000
2011/4/26,1347.23999,1336.75,1349.550049,1336.75,3908060000
2011/4/27,1355.660034,1348.430054,1357.48999,1344.25,4051570000
2011/4/28,1360.47998,1353.859985,1361.709961,1353.599976,4036820000
2011/4/29,1363.609985,1360.140015,1364.560059,1358.689941,3479070000
2011/5/2,1361.219971,1365.209961,1370.579956,1358.589966,3846250000
2011/5/3,1356.619995,1359.76001,1360.839966,1349.52002,4223740000
2011/5/4,1347.319946,1355.900024,1355.900024,1341.5,4223740000
2011/5/5,1335.099976,1344.160034,1348,1329.170044,3846250000
2011/5/6,1340.199951,1340.23999,1354.359985,1335.579956,4223740000
2011/5/9,1346.290039,1340.199951,1349.439941,1338.640015,4265250000
2011/5/10,1357.160034,1348.339966,1359.439941,1348.339966,4223740000
2011/5/11,1342.079956,1354.51001,1354.51001,1336.359985,3846250000
2011/5/12,1348.650024,1339.390015,1351.050049,1332.030029,3777210000
2011/5/13,1337.77002,1348.689941,1350.469971,1333.359985,3426660000
2011/5/16,1329.469971,1334.77002,1343.329956,1327.319946,3846250000
2011/5/17,1328.97998,1326.099976,1330.420044,1318.51001,4053970000
2011/5/18,1340.680054,1328.540039,1341.819946,1326.589966,3922030000
2011/5/19,1343.599976,1342.400024,1346.819946,1336.359985,3626110000
2011/5/20,1333.27002,1342,1342,1330.670044,4066020000
2011/5/23,1317.369995,1333.069946,1333.069946,1312.880005,3255580000
2011/5/24,1316.280029,1317.699951,1323.719971,1313.869995,3846250000
2011/5/25,1320.469971,1316.359985,1325.859985,1311.800049,4109670000
2011/5/26,1325.689941,1320.640015,1328.51001,1314.410034,3259470000
2011/5/27,1331.099976,1325.689941,1334.619995,1325.689941,3124560000
2011/5/31,1345.199951,1331.099976,1345.199951,1331.099976,4696240000
2011/6/1,1314.550049,1345.199951,1345.199951,1313.709961,4241090000
2011/6/2,1312.939941,1314.550049,1318.030029,1305.609985,3762170000
2011/6/3,1300.160034,1312.939941,1312.939941,1297.900024,3505030000
2011/6/6,1286.170044,1300.26001,1300.26001,1284.719971,3555980000
2011/6/7,1284.939941,1286.310059,1296.219971,1284.73999,3846250000
2011/6/8,1279.560059,1284.630005,1287.040039,1277.420044,3970810000
2011/6/9,1289,1279.630005,1294.540039,1279.630005,3332510000
2011/6/10,1270.97998,1288.599976,1288.599976,1268.280029,3846250000
2011/6/13,1271.829956,1271.310059,1277.040039,1265.640015,4132520000
2011/6/14,1287.869995,1272.219971,1292.5,1272.219971,3500280000
2011/6/15,1265.420044,1287.869995,1287.869995,1261.900024,4070500000
2011/6/16,1267.640015,1265.530029,1274.109985,1258.069946,3846250000
2011/6/17,1271.5,1268.579956,1279.819946,1267.400024,4916460000
2011/6/20,1278.359985,1271.5,1280.420044,1267.560059,3464660000
2011/6/21,1295.52002,1278.400024,1297.619995,1278.400024,4056150000
2011/6/22,1287.140015,1295.47998,1298.609985,1286.790039,3718420000
2011/6/23,1283.5,1286.599976,1286.599976,1262.869995,4983450000
2011/6/24,1268.449951,1283.040039,1283.930054,1267.23999,3665340000
2011/6/27,1280.099976,1268.439941,1284.910034,1267.530029,3479070000
2011/6/28,1296.670044,1280.209961,1296.800049,1280.209961,3681500000
2011/6/29,1307.410034,1296.849976,1309.209961,1296.849976,4347540000
2011/6/30,1320.640015,1307.640015,1321.969971,1307.640015,4200500000
2011/7/1,1339.670044,1320.640015,1341.01001,1318.180054,3796930000
2011/7/5,1337.880005,1339.589966,1340.890015,1334.300049,3722320000
2011/7/6,1339.219971,1337.560059,1340.939941,1330.920044,3564190000
2011/7/7,1353.219971,1339.619995,1356.47998,1339.619995,4069530000
2011/7/8,1343.800049,1352.390015,1352.390015,1333.709961,3594360000
2011/7/11,1319.48999,1343.310059,1343.310059,1316.420044,3879130000
2011/7/12,1313.640015,1319.609985,1327.170044,1313.329956,4227890000
2011/7/13,1317.719971,1314.449951,1331.47998,1314.449951,4060080000
2011/7/14,1308.869995,1317.73999,1326.880005,1306.51001,4358570000
2011/7/15,1316.140015,1308.869995,1317.699951,1307.52002,4242760000
2011/7/18,1305.439941,1315.939941,1315.939941,1295.920044,4118160000
2011/7/19,1326.72998,1307.069946,1328.140015,1307.069946,4304600000
2011/7/20,1325.839966,1328.660034,1330.430054,1323.650024,3767420000
2011/7/21,1343.800049,1325.650024,1347,1325.650024,4837430000
2011/7/22,1345.02002,1343.800049,1346.099976,1336.949951,3522830000
2011/7/25,1337.430054,1344.319946,1344.319946,1331.089966,3536890000
2011/7/26,1331.939941,1337.390015,1338.51001,1329.589966,4007050000
2011/7/27,1304.890015,1331.910034,1331.910034,1303.48999,3479040000
2011/7/28,1300.670044,1304.839966,1316.319946,1299.160034,4951800000
2011/7/29,1292.280029,1300.119995,1304.160034,1282.859985,5061190000
2011/8/1,1286.939941,1292.589966,1307.380005,1274.72998,4967390000
2011/8/2,1254.050049,1286.560059,1286.560059,1254.030029,5206290000
2011/8/3,1260.339966,1254.25,1261.199951,1234.560059,6446940000
2011/8/4,1200.069946,1260.22998,1260.22998,1199.540039,4266530000
2011/8/5,1199.380005,1200.280029,1218.109985,1168.089966,5454590000
2011/8/8,1119.459961,1198.47998,1198.47998,1119.280029,2615150000
2011/8/9,1172.530029,1120.22998,1172.880005,1101.540039,2366660000
2011/8/10,1120.76001,1171.77002,1171.77002,1118.01001,5018070000
2011/8/11,1172.640015,1121.300049,1186.290039,1121.300049,3685050000
2011/8/12,1178.810059,1172.869995,1189.040039,1170.73999,5640380000
2011/8/15,1204.48999,1178.859985,1204.48999,1178.859985,4272850000
2011/8/16,1192.76001,1204.219971,1204.219971,1180.530029,5071600000
2011/8/17,1193.890015,1192.890015,1208.469971,1184.359985,4388340000
2011/8/18,1140.650024,1189.619995,1189.619995,1131.030029,3234810000
2011/8/19,1123.530029,1140.469971,1154.540039,1122.050049,5167560000
2011/8/22,1123.819946,1123.550049,1145.48999,1121.089966,5436260000
2011/8/23,1162.349976,1124.359985,1162.349976,1124.359985,5013170000
2011/8/24,1177.599976,1162.160034,1178.560059,1156.300049,5315310000
2011/8/25,1159.27002,1176.689941,1190.680054,1155.469971,5748420000
2011/8/26,1176.800049,1158.849976,1181.22998,1135.910034,5035320000
2011/8/29,1210.079956,1177.910034,1210.280029,1177.910034,4228070000
2011/8/30,1212.920044,1209.76001,1220.099976,1195.77002,4572570000
2011/8/31,1218.890015,1213,1230.709961,1209.349976,5267840000
2011/9/1,1204.420044,1219.119995,1229.290039,1203.849976,4780410000
2011/9/2,1173.969971,1203.900024,1203.900024,1170.560059,4401740000
2011/9/6,1165.23999,1173.969971,1173.969971,1140.130005,5103980000
2011/9/7,1198.619995,1165.849976,1198.619995,1165.849976,4441040000
2011/9/8,1185.900024,1197.97998,1204.400024,1183.339966,4465170000
2011/9/9,1154.22998,1185.369995,1185.369995,1148.369995,4586370000
2011/9/12,1162.27002,1153.5,1162.52002,1136.069946,5168550000
2011/9/13,1172.869995,1162.589966,1176.410034,1157.439941,4681370000
2011/9/14,1188.680054,1173.319946,1202.380005,1162.72998,4986740000
2011/9/15,1209.109985,1189.439941,1209.109985,1189.439941,4479730000
2011/9/16,1216.01001,1209.209961,1220.060059,1204.459961,5248890000
2011/9/19,1204.089966,1214.98999,1214.98999,1188.359985,4254190000
2011/9/20,1202.089966,1204.5,1220.390015,1201.290039,4315610000
2011/9/21,1166.76001,1203.630005,1206.300049,1166.209961,4728550000
2011/9/22,1129.560059,1164.550049,1164.550049,1114.219971,6703140000
2011/9/23,1136.430054,1128.819946,1141.719971,1121.359985,5639930000
2011/9/26,1162.949951,1136.910034,1164.189941,1131.069946,4762830000
2011/9/27,1175.380005,1163.319946,1195.859985,1163.319946,5548130000
2011/9/28,1151.060059,1175.390015,1184.709961,1150.400024,4787920000
2011/9/29,1160.400024,1151.73999,1175.869995,1139.930054,5285740000
2011/9/30,1131.420044,1159.930054,1159.930054,1131.339966,4416790000
2011/10/3,1099.22998,1131.209961,1138.98999,1098.920044,5670340000
2011/10/4,1123.949951,1097.420044,1125.119995,1074.77002,3714670000
2011/10/5,1144.030029,1124.030029,1146.069946,1115.680054,2510620000
2011/10/6,1164.969971,1144.109985,1165.550049,1134.949951,5098330000
2011/10/7,1155.459961,1165.030029,1171.400024,1150.26001,5580380000
2011/10/10,1194.890015,1158.150024,1194.910034,1158.150024,4446800000
2011/10/11,1195.540039,1194.599976,1199.23999,1187.300049,4424500000
2011/10/12,1207.25,1196.189941,1220.25,1196.189941,5355360000
2011/10/13,1203.660034,1206.959961,1207.459961,1190.579956,4436270000
2011/10/14,1224.579956,1205.650024,1224.609985,1205.650024,4116690000
2011/10/17,1200.859985,1224.469971,1224.469971,1198.550049,4300700000
2011/10/18,1225.380005,1200.75,1233.099976,1191.47998,4840170000
2011/10/19,1209.880005,1223.459961,1229.640015,1206.310059,4846390000
2011/10/20,1215.390015,1209.920044,1219.530029,1197.339966,4870290000
2011/10/21,1238.25,1215.390015,1239.030029,1215.390015,4980770000
2011/10/24,1254.189941,1238.719971,1256.550049,1238.719971,4309380000
2011/10/25,1229.050049,1254.189941,1254.189941,1226.790039,4473970000
2011/10/26,1242,1229.170044,1246.280029,1221.060059,4873530000
2011/10/27,1284.589966,1243.969971,1292.660034,1243.969971,6367610000
2011/10/28,1285.089966,1284.390015,1287.079956,1277.01001,4536690000
2011/10/31,1253.300049,1284.959961,1284.959961,1253.160034,4310210000
2011/11/1,1218.280029,1251,1251,1215.420044,5645540000
2011/11/2,1237.900024,1219.619995,1242.47998,1219.619995,4110530000
2011/11/3,1261.150024,1238.25,1263.209961,1234.810059,4849140000
2011/11/4,1253.22998,1260.819946,1260.819946,1238.920044,3830650000
2011/11/7,1261.119995,1253.209961,1261.699951,1240.75,3429740000
2011/11/8,1275.920044,1261.119995,1277.550049,1254.98999,3908490000
2011/11/9,1229.099976,1275.180054,1275.180054,1226.640015,4659740000
2011/11/10,1239.699951,1229.589966,1246.219971,1227.699951,4002760000
2011/11/11,1263.849976,1240.119995,1266.97998,1240.119995,3370180000
2011/11/14,1251.780029,1263.849976,1263.849976,1246.680054,3219680000
2011/11/15,1257.810059,1251.699951,1264.25,1244.339966,3599300000
2011/11/16,1236.910034,1257.810059,1259.609985,1235.670044,4085010000
2011/11/17,1216.130005,1236.560059,1237.72998,1209.430054,4596450000
2011/11/18,1215.650024,1216.189941,1223.51001,1211.359985,3827610000
2011/11/21,1192.97998,1215.619995,1215.619995,1183.160034,4050070000
2011/11/22,1188.040039,1192.97998,1196.810059,1181.650024,3911710000
2011/11/23,1161.790039,1187.47998,1187.47998,1161.790039,3798940000
2011/11/25,1158.670044,1161.410034,1172.660034,1158.660034,1664200000
2011/11/28,1192.550049,1158.670044,1197.349976,1158.670044,3920750000
2011/11/29,1195.189941,1192.560059,1203.670044,1191.800049,3992650000
2011/11/30,1246.959961,1196.719971,1247.109985,1196.719971,5801910000
2011/12/1,1244.579956,1246.910034,1251.089966,1239.72998,3818680000
2011/12/2,1244.280029,1246.030029,1260.079956,1243.349976,4144310000
2011/12/5,1257.079956,1244.329956,1266.72998,1244.329956,4148060000
2011/12/6,1258.469971,1257.189941,1266.030029,1253.030029,3734230000
2011/12/7,1261.01001,1258.140015,1267.060059,1244.800049,4160540000
2011/12/8,1234.349976,1260.869995,1260.869995,1231.469971,4298370000
2011/12/9,1255.189941,1234.47998,1258.25,1234.47998,3830610000
2011/12/12,1236.469971,1255.050049,1255.050049,1227.25,3600570000
2011/12/13,1225.72998,1236.829956,1249.859985,1219.430054,4121570000
2011/12/14,1211.819946,1225.72998,1225.72998,1209.469971,4298290000
2011/12/15,1215.75,1212.119995,1225.599976,1212.119995,3810340000
2011/12/16,1219.660034,1216.089966,1231.040039,1215.199951,5345800000
2011/12/19,1205.349976,1219.73999,1224.569946,1202.369995,3659820000
2011/12/20,1241.300049,1205.719971,1242.819946,1205.719971,4055590000
2011/12/21,1243.719971,1241.25,1245.089966,1229.51001,2959020000
2011/12/22,1254,1243.719971,1255.219971,1243.719971,3492250000
2011/12/23,1265.329956,1254,1265.420044,1254,2233830000
2011/12/27,1265.430054,1265.02002,1269.369995,1262.300049,2130590000
2011/12/28,1249.640015,1265.380005,1265.849976,1248.640015,2349980000
2011/12/29,1263.02002,1249.75,1263.540039,1249.75,2278130000
2011/12/30,1257.599976,1262.819946,1264.119995,1257.459961,2271850000
2012/1/3,1277.060059,1258.859985,1284.619995,1258.859985,3943710000
2012/1/4,1277.300049,1277.030029,1278.72998,1268.099976,3592580000
2012/1/5,1281.060059,1277.300049,1283.050049,1265.26001,4315950000
2012/1/6,1277.810059,1280.930054,1281.839966,1273.339966,3656830000
2012/1/9,1280.699951,1277.829956,1281.98999,1274.550049,3371600000
2012/1/10,1292.079956,1280.77002,1296.459961,1280.77002,4221960000
2012/1/11,1292.47998,1292.02002,1293.800049,1285.410034,3968120000
2012/1/12,1295.5,1292.47998,1296.819946,1285.77002,4019890000
2012/1/13,1289.089966,1294.819946,1294.819946,1277.579956,3692370000
2012/1/17,1293.670044,1290.219971,1303,1290.219971,4010490000
2012/1/18,1308.040039,1293.650024,1308.109985,1290.98999,4096160000
2012/1/19,1314.5,1308.069946,1315.48999,1308.069946,4465890000
2012/1/20,1315.380005,1314.48999,1315.380005,1309.170044,3912620000
2012/1/23,1316,1315.290039,1322.280029,1309.890015,3770910000
2012/1/24,1314.650024,1315.959961,1315.959961,1306.060059,3693560000
2012/1/25,1326.060059,1314.400024,1328.300049,1307.650024,4410910000
2012/1/26,1318.430054,1326.280029,1333.469971,1313.599976,4522070000
2012/1/27,1316.329956,1318.25,1320.060059,1311.719971,4007380000
2012/1/30,1313.01001,1316.160034,1316.160034,1300.48999,3659010000
2012/1/31,1312.410034,1313.530029,1321.410034,1306.689941,4235550000
2012/2/1,1324.089966,1312.449951,1330.52002,1312.449951,4504360000
2012/2/2,1325.540039,1324.23999,1329.189941,1321.569946,4120920000
2012/2/3,1344.900024,1326.209961,1345.339966,1326.209961,4608550000
2012/2/6,1344.329956,1344.319946,1344.359985,1337.52002,3379700000
2012/2/7,1347.050049,1344.329956,1349.23999,1335.920044,3742460000
2012/2/8,1349.959961,1347.040039,1351,1341.949951,4096730000
2012/2/9,1351.949951,1349.969971,1354.319946,1344.630005,4209890000
2012/2/10,1342.640015,1351.209961,1351.209961,1337.349976,3877580000
2012/2/13,1351.77002,1343.060059,1353.349976,1343.060059,3618040000
2012/2/14,1350.5,1351.300049,1351.300049,1340.829956,3889520000
2012/2/15,1343.22998,1350.52002,1355.869995,1340.800049,4080340000
2012/2/16,1358.040039,1342.609985,1359.02002,1341.219971,4108880000
2012/2/17,1361.22998,1358.060059,1363.400024,1357.23999,3717640000
2012/2/21,1362.209961,1361.219971,1367.76001,1358.109985,3795200000
2012/2/22,1357.660034,1362.109985,1362.699951,1355.530029,3633710000
2012/2/23,1363.459961,1357.530029,1364.23999,1352.280029,3786450000
2012/2/24,1365.73999,1363.459961,1368.920044,1363.459961,3505360000
2012/2/27,1367.589966,1365.199951,1371.939941,1354.920044,3648890000
2012/2/28,1372.180054,1367.560059,1373.089966,1365.969971,3579120000
2012/2/29,1365.680054,1372.199951,1378.040039,1363.810059,4482370000
2012/3/1,1374.089966,1365.900024,1376.170044,1365.900024,3919240000
2012/3/2,1369.630005,1374.089966,1374.530029,1366.420044,3283490000
2012/3/5,1364.329956,1369.589966,1369.589966,1359.130005,3429480000
2012/3/6,1343.359985,1363.630005,1363.630005,1340.030029,4191060000
2012/3/7,1352.630005,1343.390015,1354.849976,1343.390015,3580380000
2012/3/8,1365.910034,1352.650024,1368.719971,1352.650024,3543060000
2012/3/9,1370.869995,1365.969971,1374.76001,1365.969971,3639470000
2012/3/12,1371.089966,1370.780029,1373.040039,1366.689941,3081870000
2012/3/13,1395.949951,1371.920044,1396.130005,1371.920044,4386470000
2012/3/14,1394.280029,1395.949951,1399.420044,1389.969971,4502280000
2012/3/15,1402.599976,1394.170044,1402.630005,1392.780029,4271650000
2012/3/16,1404.170044,1402.550049,1405.880005,1401.469971,5163950000
2012/3/19,1409.75,1404.170044,1414,1402.430054,3932570000
2012/3/20,1405.52002,1409.589966,1409.589966,1397.680054,3695280000
2012/3/21,1402.890015,1405.52002,1407.75,1400.640015,3573590000
2012/3/22,1392.780029,1402.890015,1402.890015,1388.72998,3740590000
2012/3/23,1397.109985,1392.780029,1399.180054,1386.869995,3472950000
2012/3/26,1416.51001,1397.109985,1416.579956,1397.109985,3576950000
2012/3/27,1412.52002,1416.550049,1419.150024,1411.949951,3513640000
2012/3/28,1405.540039,1412.52002,1413.650024,1397.199951,3892800000
2012/3/29,1403.280029,1405.390015,1405.390015,1391.560059,3832000000
2012/3/30,1408.469971,1403.310059,1410.890015,1401.420044,3676890000
2012/4/2,1419.040039,1408.469971,1422.380005,1404.459961,3572010000
2012/4/3,1413.380005,1418.97998,1419,1404.619995,3822090000
2012/4/4,1398.959961,1413.089966,1413.089966,1394.089966,3938290000
2012/4/5,1398.079956,1398.790039,1401.599976,1392.920044,3303740000
2012/4/9,1382.199951,1397.449951,1397.449951,1378.23999,3468980000
2012/4/10,1358.589966,1382.180054,1383.01001,1357.380005,4631730000
2012/4/11,1368.709961,1358.97998,1374.709961,1358.97998,3743040000
2012/4/12,1387.569946,1368.77002,1388.130005,1368.77002,3618280000
2012/4/13,1370.26001,1387.609985,1387.609985,1369.849976,3631160000
2012/4/16,1369.569946,1370.27002,1379.660034,1365.380005,3574780000
2012/4/17,1390.780029,1369.569946,1392.76001,1369.569946,3456200000
2012/4/18,1385.140015,1390.780029,1390.780029,1383.290039,3463140000
2012/4/19,1376.920044,1385.079956,1390.459961,1370.300049,4180020000
2012/4/20,1378.530029,1376.959961,1387.400024,1376.959961,3833320000
2012/4/23,1366.939941,1378.530029,1378.530029,1358.790039,3654860000
2012/4/24,1371.969971,1366.969971,1375.569946,1366.819946,3617100000
2012/4/25,1390.689941,1372.109985,1391.369995,1372.109985,3998430000
2012/4/26,1399.97998,1390.640015,1402.089966,1387.280029,4034700000
2012/4/27,1403.359985,1400.189941,1406.640015,1397.310059,3645830000
2012/4/30,1397.910034,1403.26001,1403.26001,1394,3574010000
2012/5/1,1405.819946,1397.859985,1415.319946,1395.72998,3807950000
2012/5/2,1402.310059,1405.5,1405.5,1393.920044,3803860000
2012/5/3,1391.569946,1402.319946,1403.069946,1388.709961,4004910000
2012/5/4,1369.099976,1391.51001,1391.51001,1367.959961,3975140000
2012/5/7,1369.579956,1368.790039,1373.910034,1363.939941,3559390000
2012/5/8,1363.719971,1369.160034,1369.160034,1347.75,4261670000
2012/5/9,1354.579956,1363.199951,1363.72998,1343.130005,4288540000
2012/5/10,1357.98999,1354.579956,1365.880005,1354.579956,3727990000
2012/5/11,1353.390015,1358.109985,1365.660034,1348.890015,3869070000
2012/5/14,1338.349976,1351.930054,1351.930054,1336.609985,3688120000
2012/5/15,1330.660034,1338.359985,1344.939941,1328.410034,4114040000
2012/5/16,1324.800049,1330.780029,1341.780029,1324.790039,4280420000
2012/5/17,1304.859985,1324.819946,1326.359985,1304.859985,4664280000
2012/5/18,1295.219971,1305.050049,1312.23999,1291.97998,4512470000
2012/5/21,1315.98999,1295.72998,1316.390015,1295.72998,3786750000
2012/5/22,1316.630005,1316.089966,1328.48999,1310.040039,4123680000
2012/5/23,1318.859985,1316.02002,1320.709961,1296.530029,4108330000
2012/5/24,1320.680054,1318.719971,1324.140015,1310.5,3937670000
2012/5/25,1317.819946,1320.810059,1324.199951,1314.22998,2872660000
2012/5/29,1332.420044,1318.900024,1334.930054,1318.900024,3441640000
2012/5/30,1313.319946,1331.25,1331.25,1310.76001,3534290000
2012/5/31,1310.329956,1313.089966,1319.73999,1298.900024,4557620000
2012/6/1,1278.040039,1309.869995,1309.869995,1277.25,4669350000
2012/6/4,1278.180054,1278.290039,1282.550049,1266.73999,4011960000
2012/6/5,1285.5,1277.819946,1287.619995,1274.160034,3403230000
2012/6/6,1315.130005,1285.609985,1315.130005,1285.609985,4268360000
2012/6/7,1314.98999,1316.150024,1329.050049,1312.680054,4258140000
2012/6/8,1325.660034,1314.98999,1325.810059,1307.77002,3497190000
2012/6/11,1308.930054,1325.719971,1335.52002,1307.72998,3537530000
2012/6/12,1324.180054,1309.400024,1324.310059,1306.619995,3442920000
2012/6/13,1314.880005,1324.02002,1327.280029,1310.51001,3506510000
2012/6/14,1329.099976,1314.880005,1333.680054,1314.140015,3687720000
